2024-06-05 15:52:19,3,aaa,6,2024-06-05 15:52:26,3,20.77039714143525
2024-06-05 15:52:21,3,bbb,1,2024-06-05 15:52:26,3,20.77039714143525
2024-06-05 15:52:22,3,bbb,8,2024-06-05 15:52:26,3,20.77039714143525
2024-06-05 15:52:23,3,aaa,5,2024-06-05 15:52:26,3,20.77039714143525
2024-06-05 15:52:26,3,ccc,4,2024-06-05 15:52:26,3,20.77039714143525
2024-06-05 15:52:27,3,bbb,6,2024-06-05 15:52:26,3,20.77039714143525
2024-06-05 15:52:30,3,aaa,5,2024-06-05 15:52:26,3,20.77039714143525
2024-06-05 15:52:31,3,bbb,6,2024-06-05 15:52:26,3,20.77039714143525
2024-06-05 15:52:32,3,bbb,1,2024-06-05 15:52:26,3,20.77039714143525
2024-06-05 15:52:34,3,aaa,2,2024-06-05 15:52:26,3,20.77039714143525
2024-06-05 15:52:24,2,aaa,2,2024-06-05 15:52:27,2,11.566667325933958
2024-06-05 15:52:25,2,ccc,5,2024-06-05 15:52:27,2,11.566667325933958
2024-06-05 15:52:29,2,ccc,4,2024-06-05 15:52:27,2,11.566667325933958
2024-06-05 15:52:36,2,ccc,7,2024-06-05 15:52:27,2,11.566667325933958
2024-06-05 15:52:24,2,aaa,2,2024-06-05 15:52:28,2,14.824257060052854
2024-06-05 15:52:25,2,ccc,5,2024-06-05 15:52:28,2,14.824257060052854
2024-06-05 15:52:29,2,ccc,4,2024-06-05 15:52:28,2,14.824257060052854
2024-06-05 15:52:36,2,ccc,7,2024-06-05 15:52:28,2,14.824257060052854
2024-06-05 15:52:19,3,aaa,6,2024-06-05 15:52:29,3,17.312941818580242
2024-06-05 15:52:21,3,bbb,1,2024-06-05 15:52:29,3,17.312941818580242
2024-06-05 15:52:22,3,bbb,8,2024-06-05 15:52:29,3,17.312941818580242
2024-06-05 15:52:23,3,aaa,5,2024-06-05 15:52:29,3,17.312941818580242
2024-06-05 15:52:26,3,ccc,4,2024-06-05 15:52:29,3,17.312941818580242
2024-06-05 15:52:27,3,bbb,6,2024-06-05 15:52:29,3,17.312941818580242
2024-06-05 15:52:30,3,aaa,5,2024-06-05 15:52:29,3,17.312941818580242
2024-06-05 15:52:31,3,bbb,6,2024-06-05 15:52:29,3,17.312941818580242
2024-06-05 15:52:32,3,bbb,1,2024-06-05 15:52:29,3,17.312941818580242
2024-06-05 15:52:34,3,aaa,2,2024-06-05 15:52:29,3,17.312941818580242
2024-06-05 15:52:39,3,bbb,7,2024-06-05 15:52:29,3,17.312941818580242
2024-06-05 15:52:20,1,ccc,5,2024-06-05 15:52:30,1,19.86265673817005
2024-06-05 15:52:28,1,ccc,5,2024-06-05 15:52:30,1,19.86265673817005
2024-06-05 15:52:33,1,bbb,3,2024-06-05 15:52:30,1,19.86265673817005
2024-06-05 15:52:35,1,ccc,4,2024-06-05 15:52:30,1,19.86265673817005
2024-06-05 15:52:37,1,ccc,4,2024-06-05 15:52:30,1,19.86265673817005
2024-06-05 15:52:38,1,ccc,8,2024-06-05 15:52:30,1,19.86265673817005
2024-06-05 15:52:40,1,aaa,1,2024-06-05 15:52:30,1,19.86265673817005
2024-06-05 15:52:21,3,bbb,1,2024-06-05 15:52:31,3,10.926127515762953
2024-06-05 15:52:22,3,bbb,8,2024-06-05 15:52:31,3,10.926127515762953
2024-06-05 15:52:23,3,aaa,5,2024-06-05 15:52:31,3,10.926127515762953
2024-06-05 15:52:26,3,ccc,4,2024-06-05 15:52:31,3,10.926127515762953
2024-06-05 15:52:27,3,bbb,6,2024-06-05 15:52:31,3,10.926127515762953
2024-06-05 15:52:30,3,aaa,5,2024-06-05 15:52:31,3,10.926127515762953
2024-06-05 15:52:31,3,bbb,6,2024-06-05 15:52:31,3,10.926127515762953
2024-06-05 15:52:32,3,bbb,1,2024-06-05 15:52:31,3,10.926127515762953
2024-06-05 15:52:34,3,aaa,2,2024-06-05 15:52:31,3,10.926127515762953
2024-06-05 15:52:39,3,bbb,7,2024-06-05 15:52:31,3,10.926127515762953
2024-06-05 15:52:22,3,bbb,8,2024-06-05 15:52:32,3,17.923838446268565
2024-06-05 15:52:23,3,aaa,5,2024-06-05 15:52:32,3,17.923838446268565
2024-06-05 15:52:26,3,ccc,4,2024-06-05 15:52:32,3,17.923838446268565
2024-06-05 15:52:27,3,bbb,6,2024-06-05 15:52:32,3,17.923838446268565
2024-06-05 15:52:30,3,aaa,5,2024-06-05 15:52:32,3,17.923838446268565
2024-06-05 15:52:31,3,bbb,6,2024-06-05 15:52:32,3,17.923838446268565
2024-06-05 15:52:32,3,bbb,1,2024-06-05 15:52:32,3,17.923838446268565
2024-06-05 15:52:34,3,aaa,2,2024-06-05 15:52:32,3,17.923838446268565
2024-06-05 15:52:39,3,bbb,7,2024-06-05 15:52:32,3,17.923838446268565
2024-06-05 15:52:24,2,aaa,2,2024-06-05 15:52:33,2,15.053304395295692
2024-06-05 15:52:25,2,ccc,5,2024-06-05 15:52:33,2,15.053304395295692
2024-06-05 15:52:29,2,ccc,4,2024-06-05 15:52:33,2,15.053304395295692
2024-06-05 15:52:36,2,ccc,7,2024-06-05 15:52:33,2,15.053304395295692
2024-06-05 15:52:42,2,bbb,2,2024-06-05 15:52:33,2,15.053304395295692
2024-06-05 15:52:28,1,ccc,5,2024-06-05 15:52:34,1,13.602831070711469
2024-06-05 15:52:33,1,bbb,3,2024-06-05 15:52:34,1,13.602831070711469
2024-06-05 15:52:35,1,ccc,4,2024-06-05 15:52:34,1,13.602831070711469
2024-06-05 15:52:37,1,ccc,4,2024-06-05 15:52:34,1,13.602831070711469
2024-06-05 15:52:38,1,ccc,8,2024-06-05 15:52:34,1,13.602831070711469
2024-06-05 15:52:40,1,aaa,1,2024-06-05 15:52:34,1,13.602831070711469
2024-06-05 15:52:41,1,bbb,8,2024-06-05 15:52:34,1,13.602831070711469
2024-06-05 15:52:44,1,bbb,8,2024-06-05 15:52:34,1,13.602831070711469
2024-06-05 15:52:26,3,ccc,4,2024-06-05 15:52:35,3,17.745278108957958
2024-06-05 15:52:27,3,bbb,6,2024-06-05 15:52:35,3,17.745278108957958
2024-06-05 15:52:30,3,aaa,5,2024-06-05 15:52:35,3,17.745278108957958
2024-06-05 15:52:31,3,bbb,6,2024-06-05 15:52:35,3,17.745278108957958
2024-06-05 15:52:32,3,bbb,1,2024-06-05 15:52:35,3,17.745278108957958
2024-06-05 15:52:34,3,aaa,2,2024-06-05 15:52:35,3,17.745278108957958
2024-06-05 15:52:39,3,bbb,7,2024-06-05 15:52:35,3,17.745278108957958
2024-06-05 15:52:43,3,ccc,3,2024-06-05 15:52:35,3,17.745278108957958
2024-06-05 15:52:29,2,ccc,4,2024-06-05 15:52:36,2,19.0951259700333
2024-06-05 15:52:36,2,ccc,7,2024-06-05 15:52:36,2,19.0951259700333
2024-06-05 15:52:42,2,bbb,2,2024-06-05 15:52:36,2,19.0951259700333
2024-06-05 15:52:27,3,bbb,6,2024-06-05 15:52:37,3,17.399789664341398
2024-06-05 15:52:30,3,aaa,5,2024-06-05 15:52:37,3,17.399789664341398
2024-06-05 15:52:31,3,bbb,6,2024-06-05 15:52:37,3,17.399789664341398
2024-06-05 15:52:32,3,bbb,1,2024-06-05 15:52:37,3,17.399789664341398
2024-06-05 15:52:34,3,aaa,2,2024-06-05 15:52:37,3,17.399789664341398
2024-06-05 15:52:39,3,bbb,7,2024-06-05 15:52:37,3,17.399789664341398
2024-06-05 15:52:43,3,ccc,3,2024-06-05 15:52:37,3,17.399789664341398
2024-06-05 15:52:46,3,bbb,8,2024-06-05 15:52:37,3,17.399789664341398
2024-06-05 15:52:28,1,ccc,5,2024-06-05 15:52:38,1,11.87039029867167
2024-06-05 15:52:33,1,bbb,3,2024-06-05 15:52:38,1,11.87039029867167
2024-06-05 15:52:35,1,ccc,4,2024-06-05 15:52:38,1,11.87039029867167
2024-06-05 15:52:37,1,ccc,4,2024-06-05 15:52:38,1,11.87039029867167
2024-06-05 15:52:38,1,ccc,8,2024-06-05 15:52:38,1,11.87039029867167
2024-06-05 15:52:40,1,aaa,1,2024-06-05 15:52:38,1,11.87039029867167
2024-06-05 15:52:41,1,bbb,8,2024-06-05 15:52:38,1,11.87039029867167
2024-06-05 15:52:44,1,bbb,8,2024-06-05 15:52:38,1,11.87039029867167
2024-06-05 15:52:45,1,bbb,4,2024-06-05 15:52:38,1,11.87039029867167
2024-06-05 15:52:48,1,aaa,4,2024-06-05 15:52:38,1,11.87039029867167
2024-06-05 15:52:30,3,aaa,5,2024-06-05 15:52:39,3,10.57859761687948
2024-06-05 15:52:31,3,bbb,6,2024-06-05 15:52:39,3,10.57859761687948
2024-06-05 15:52:32,3,bbb,1,2024-06-05 15:52:39,3,10.57859761687948
2024-06-05 15:52:34,3,aaa,2,2024-06-05 15:52:39,3,10.57859761687948
2024-06-05 15:52:39,3,bbb,7,2024-06-05 15:52:39,3,10.57859761687948
2024-06-05 15:52:43,3,ccc,3,2024-06-05 15:52:39,3,10.57859761687948
2024-06-05 15:52:46,3,bbb,8,2024-06-05 15:52:39,3,10.57859761687948
2024-06-05 15:52:30,3,aaa,5,2024-06-05 15:52:40,3,9.63069781008544
2024-06-05 15:52:31,3,bbb,6,2024-06-05 15:52:40,3,9.63069781008544
2024-06-05 15:52:32,3,bbb,1,2024-06-05 15:52:40,3,9.63069781008544
2024-06-05 15:52:34,3,aaa,2,2024-06-05 15:52:40,3,9.63069781008544
2024-06-05 15:52:39,3,bbb,7,2024-06-05 15:52:40,3,9.63069781008544
2024-06-05 15:52:43,3,ccc,3,2024-06-05 15:52:40,3,9.63069781008544
2024-06-05 15:52:46,3,bbb,8,2024-06-05 15:52:40,3,9.63069781008544
2024-06-05 15:52:36,2,ccc,7,2024-06-05 15:52:41,2,23.0638900495226
2024-06-05 15:52:42,2,bbb,2,2024-06-05 15:52:41,2,23.0638900495226
2024-06-05 15:52:47,2,bbb,2,2024-06-05 15:52:41,2,23.0638900495226
2024-06-05 15:52:51,2,ccc,6,2024-06-05 15:52:41,2,23.0638900495226
2024-06-05 15:52:33,1,bbb,3,2024-06-05 15:52:42,1,11.53795511422566
2024-06-05 15:52:35,1,ccc,4,2024-06-05 15:52:42,1,11.53795511422566
2024-06-05 15:52:37,1,ccc,4,2024-06-05 15:52:42,1,11.53795511422566
2024-06-05 15:52:38,1,ccc,8,2024-06-05 15:52:42,1,11.53795511422566
2024-06-05 15:52:40,1,aaa,1,2024-06-05 15:52:42,1,11.53795511422566
2024-06-05 15:52:41,1,bbb,8,2024-06-05 15:52:42,1,11.53795511422566
2024-06-05 15:52:44,1,bbb,8,2024-06-05 15:52:42,1,11.53795511422566
2024-06-05 15:52:45,1,bbb,4,2024-06-05 15:52:42,1,11.53795511422566
2024-06-05 15:52:48,1,aaa,4,2024-06-05 15:52:42,1,11.53795511422566
2024-06-05 15:52:49,1,bbb,3,2024-06-05 15:52:42,1,11.53795511422566
2024-06-05 15:52:50,1,bbb,7,2024-06-05 15:52:42,1,11.53795511422566
2024-06-05 15:52:33,1,bbb,3,2024-06-05 15:52:43,1,19.123071148223225
2024-06-05 15:52:35,1,ccc,4,2024-06-05 15:52:43,1,19.123071148223225
2024-06-05 15:52:37,1,ccc,4,2024-06-05 15:52:43,1,19.123071148223225
2024-06-05 15:52:38,1,ccc,8,2024-06-05 15:52:43,1,19.123071148223225
2024-06-05 15:52:40,1,aaa,1,2024-06-05 15:52:43,1,19.123071148223225
2024-06-05 15:52:41,1,bbb,8,2024-06-05 15:52:43,1,19.123071148223225
2024-06-05 15:52:44,1,bbb,8,2024-06-05 15:52:43,1,19.123071148223225
2024-06-05 15:52:45,1,bbb,4,2024-06-05 15:52:43,1,19.123071148223225
2024-06-05 15:52:48,1,aaa,4,2024-06-05 15:52:43,1,19.123071148223225
2024-06-05 15:52:49,1,bbb,3,2024-06-05 15:52:43,1,19.123071148223225
2024-06-05 15:52:50,1,bbb,7,2024-06-05 15:52:43,1,19.123071148223225
2024-06-05 15:52:53,1,aaa,7,2024-06-05 15:52:43,1,19.123071148223225
2024-06-05 15:52:34,3,aaa,2,2024-06-05 15:52:44,3,10.162012519139513
2024-06-05 15:52:39,3,bbb,7,2024-06-05 15:52:44,3,10.162012519139513
2024-06-05 15:52:43,3,ccc,3,2024-06-05 15:52:44,3,10.162012519139513
2024-06-05 15:52:46,3,bbb,8,2024-06-05 15:52:44,3,10.162012519139513
2024-06-05 15:52:39,3,bbb,7,2024-06-05 15:52:45,3,13.614837374257664
2024-06-05 15:52:43,3,ccc,3,2024-06-05 15:52:45,3,13.614837374257664
2024-06-05 15:52:46,3,bbb,8,2024-06-05 15:52:45,3,13.614837374257664
2024-06-05 15:52:39,3,bbb,7,2024-06-05 15:52:46,3,9.83863785733489
2024-06-05 15:52:43,3,ccc,3,2024-06-05 15:52:46,3,9.83863785733489
2024-06-05 15:52:46,3,bbb,8,2024-06-05 15:52:46,3,9.83863785733489
2024-06-05 15:52:39,3,bbb,7,2024-06-05 15:52:47,3,12.172377159436044
2024-06-05 15:52:43,3,ccc,3,2024-06-05 15:52:47,3,12.172377159436044
2024-06-05 15:52:46,3,bbb,8,2024-06-05 15:52:47,3,12.172377159436044
2024-06-05 15:52:39,3,bbb,7,2024-06-05 15:52:48,3,12.870118694149598
2024-06-05 15:52:43,3,ccc,3,2024-06-05 15:52:48,3,12.870118694149598
2024-06-05 15:52:46,3,bbb,8,2024-06-05 15:52:48,3,12.870118694149598
2024-06-05 15:52:42,2,bbb,2,2024-06-05 15:52:49,2,16.60002102292269
2024-06-05 15:52:47,2,bbb,2,2024-06-05 15:52:49,2,16.60002102292269
2024-06-05 15:52:51,2,ccc,6,2024-06-05 15:52:49,2,16.60002102292269
2024-06-05 15:52:52,2,bbb,2,2024-06-05 15:52:49,2,16.60002102292269
2024-06-05 15:52:42,2,bbb,2,2024-06-05 15:52:50,2,17.69700692767768
2024-06-05 15:52:47,2,bbb,2,2024-06-05 15:52:50,2,17.69700692767768
2024-06-05 15:52:51,2,ccc,6,2024-06-05 15:52:50,2,17.69700692767768
2024-06-05 15:52:52,2,bbb,2,2024-06-05 15:52:50,2,17.69700692767768
2024-06-05 15:52:42,2,bbb,2,2024-06-05 15:52:51,2,21.159503810493813
2024-06-05 15:52:47,2,bbb,2,2024-06-05 15:52:51,2,21.159503810493813
2024-06-05 15:52:51,2,ccc,6,2024-06-05 15:52:51,2,21.159503810493813
2024-06-05 15:52:52,2,bbb,2,2024-06-05 15:52:51,2,21.159503810493813
2024-06-05 15:52:44,1,bbb,8,2024-06-05 15:52:52,1,12.274930025756625
2024-06-05 15:52:45,1,bbb,4,2024-06-05 15:52:52,1,12.274930025756625
2024-06-05 15:52:48,1,aaa,4,2024-06-05 15:52:52,1,12.274930025756625
2024-06-05 15:52:49,1,bbb,3,2024-06-05 15:52:52,1,12.274930025756625
2024-06-05 15:52:50,1,bbb,7,2024-06-05 15:52:52,1,12.274930025756625
2024-06-05 15:52:53,1,aaa,7,2024-06-05 15:52:52,1,12.274930025756625
2024-06-05 15:52:44,1,bbb,8,2024-06-05 15:52:53,1,21.886497544257935
2024-06-05 15:52:45,1,bbb,4,2024-06-05 15:52:53,1,21.886497544257935
2024-06-05 15:52:48,1,aaa,4,2024-06-05 15:52:53,1,21.886497544257935
2024-06-05 15:52:49,1,bbb,3,2024-06-05 15:52:53,1,21.886497544257935
2024-06-05 15:52:50,1,bbb,7,2024-06-05 15:52:53,1,21.886497544257935
2024-06-05 15:52:53,1,aaa,7,2024-06-05 15:52:53,1,21.886497544257935
2024-06-05 15:52:47,2,bbb,2,2024-06-05 15:52:54,2,24.881101362078542
2024-06-05 15:52:51,2,ccc,6,2024-06-05 15:52:54,2,24.881101362078542
2024-06-05 15:52:52,2,bbb,2,2024-06-05 15:52:54,2,24.881101362078542
2024-06-05 15:52:45,1,bbb,4,2024-06-05 15:52:55,1,13.610761067715488
2024-06-05 15:52:48,1,aaa,4,2024-06-05 15:52:55,1,13.610761067715488
2024-06-05 15:52:49,1,bbb,3,2024-06-05 15:52:55,1,13.610761067715488
2024-06-05 15:52:50,1,bbb,7,2024-06-05 15:52:55,1,13.610761067715488
2024-06-05 15:52:53,1,aaa,7,2024-06-05 15:52:55,1,13.610761067715488
2024-06-05 15:52:48,1,aaa,4,2024-06-05 15:52:56,1,13.291250589178427
2024-06-05 15:52:49,1,bbb,3,2024-06-05 15:52:56,1,13.291250589178427
2024-06-05 15:52:50,1,bbb,7,2024-06-05 15:52:56,1,13.291250589178427
2024-06-05 15:52:53,1,aaa,7,2024-06-05 15:52:56,1,13.291250589178427
2024-06-05 15:52:54,1,ccc,7,2024-06-05 15:52:52,1,12.274930025756625
2024-06-05 15:52:54,1,ccc,7,2024-06-05 15:52:53,1,21.886497544257935
2024-06-05 15:52:54,1,ccc,7,2024-06-05 15:52:55,1,13.610761067715488
2024-06-05 15:52:54,1,ccc,7,2024-06-05 15:52:56,1,13.291250589178427
2024-06-05 15:52:55,2,aaa,7,2024-06-05 15:52:49,2,16.60002102292269
2024-06-05 15:52:55,2,aaa,7,2024-06-05 15:52:50,2,17.69700692767768
2024-06-05 15:52:55,2,aaa,7,2024-06-05 15:52:51,2,21.159503810493813
2024-06-05 15:52:55,2,aaa,7,2024-06-05 15:52:54,2,24.881101362078542
2024-06-05 15:52:56,3,aaa,8,2024-06-05 15:52:46,3,9.83863785733489
2024-06-05 15:52:56,3,aaa,8,2024-06-05 15:52:47,3,12.172377159436044
2024-06-05 15:52:56,3,aaa,8,2024-06-05 15:52:48,3,12.870118694149598
2024-06-05 15:52:47,2,bbb,2,2024-06-05 15:52:57,2,17.12767251341797
2024-06-05 15:52:51,2,ccc,6,2024-06-05 15:52:57,2,17.12767251341797
2024-06-05 15:52:52,2,bbb,2,2024-06-05 15:52:57,2,17.12767251341797
2024-06-05 15:52:55,2,aaa,7,2024-06-05 15:52:57,2,17.12767251341797
2024-06-05 15:52:57,1,bbb,6,2024-06-05 15:52:52,1,12.274930025756625
2024-06-05 15:52:57,1,bbb,6,2024-06-05 15:52:53,1,21.886497544257935
2024-06-05 15:52:57,1,bbb,6,2024-06-05 15:52:55,1,13.610761067715488
2024-06-05 15:52:57,1,bbb,6,2024-06-05 15:52:56,1,13.291250589178427
2024-06-05 15:52:56,3,aaa,8,2024-06-05 15:52:58,3,15.752608000568184
2024-06-05 15:52:58,2,ccc,4,2024-06-05 15:52:49,2,16.60002102292269
2024-06-05 15:52:58,2,ccc,4,2024-06-05 15:52:50,2,17.69700692767768
2024-06-05 15:52:58,2,ccc,4,2024-06-05 15:52:51,2,21.159503810493813
2024-06-05 15:52:58,2,ccc,4,2024-06-05 15:52:54,2,24.881101362078542
2024-06-05 15:52:58,2,ccc,4,2024-06-05 15:52:57,2,17.12767251341797
2024-06-05 15:52:49,1,bbb,3,2024-06-05 15:52:59,1,14.48354780120511
2024-06-05 15:52:50,1,bbb,7,2024-06-05 15:52:59,1,14.48354780120511
2024-06-05 15:52:53,1,aaa,7,2024-06-05 15:52:59,1,14.48354780120511
2024-06-05 15:52:54,1,ccc,7,2024-06-05 15:52:59,1,14.48354780120511
2024-06-05 15:52:57,1,bbb,6,2024-06-05 15:52:59,1,14.48354780120511
2024-06-05 15:52:59,2,bbb,7,2024-06-05 15:52:49,2,16.60002102292269
2024-06-05 15:52:59,2,bbb,7,2024-06-05 15:52:50,2,17.69700692767768
2024-06-05 15:52:59,2,bbb,7,2024-06-05 15:52:51,2,21.159503810493813
2024-06-05 15:52:59,2,bbb,7,2024-06-05 15:52:54,2,24.881101362078542
2024-06-05 15:52:59,2,bbb,7,2024-06-05 15:52:57,2,17.12767251341797
2024-06-05 15:52:50,1,bbb,7,2024-06-05 15:53:00,1,19.182590239273143
2024-06-05 15:52:53,1,aaa,7,2024-06-05 15:53:00,1,19.182590239273143
2024-06-05 15:52:54,1,ccc,7,2024-06-05 15:53:00,1,19.182590239273143
2024-06-05 15:52:57,1,bbb,6,2024-06-05 15:53:00,1,19.182590239273143
2024-06-05 15:53,2,aaa,3,2024-06-05 15:52:50,2,17.69700692767768
2024-06-05 15:53,2,aaa,3,2024-06-05 15:52:51,2,21.159503810493813
2024-06-05 15:53,2,aaa,3,2024-06-05 15:52:54,2,24.881101362078542
2024-06-05 15:53,2,aaa,3,2024-06-05 15:52:57,2,17.12767251341797
2024-06-05 15:52:51,2,ccc,6,2024-06-05 15:53:01,2,10.551316108039256
