2024-06-05 15:52:33,1,bbb,3,2024-06-05 15:52:34,13.6
2024-06-05 15:52:35,1,ccc,4,2024-06-05 15:52:30,19.86
2024-06-05 15:52:35,1,ccc,4,2024-06-05 15:52:34,13.6
2024-06-05 15:52:30,3,aaa,5,2024-06-05 15:52:35,17.75
2024-06-05 15:52:31,3,bbb,6,2024-06-05 15:52:35,17.75
2024-06-05 15:52:32,3,bbb,1,2024-06-05 15:52:35,17.75
2024-06-05 15:52:34,3,aaa,2,2024-06-05 15:52:35,17.75
2024-06-05 15:52:36,2,ccc,7,2024-06-05 15:52:33,15.05
2024-06-05 15:52:36,2,ccc,7,2024-06-05 15:52:36,19.1
2024-06-05 15:52:37,1,ccc,4,2024-06-05 15:52:34,13.6
2024-06-05 15:52:32,3,bbb,1,2024-06-05 15:52:37,17.4
2024-06-05 15:52:34,3,aaa,2,2024-06-05 15:52:37,17.4
2024-06-05 15:52:38,1,ccc,8,2024-06-05 15:52:34,13.6
2024-06-05 15:52:33,1,bbb,3,2024-06-05 15:52:38,11.87
2024-06-05 15:52:35,1,ccc,4,2024-06-05 15:52:38,11.87
2024-06-05 15:52:37,1,ccc,4,2024-06-05 15:52:38,11.87
2024-06-05 15:52:38,1,ccc,8,2024-06-05 15:52:38,11.87
2024-06-05 15:52:39,3,bbb,7,2024-06-05 15:52:35,17.75
2024-06-05 15:52:39,3,bbb,7,2024-06-05 15:52:37,17.4
2024-06-05 15:52:34,3,aaa,2,2024-06-05 15:52:39,10.58
2024-06-05 15:52:39,3,bbb,7,2024-06-05 15:52:39,10.58
2024-06-05 15:52:40,1,aaa,1,2024-06-05 15:52:38,11.87
2024-06-05 15:52:39,3,bbb,7,2024-06-05 15:52:40,9.63
2024-06-05 15:52:41,1,bbb,8,2024-06-05 15:52:38,11.87
2024-06-05 15:52:36,2,ccc,7,2024-06-05 15:52:41,23.06
2024-06-05 15:52:42,2,bbb,2,2024-06-05 15:52:41,23.06
2024-06-05 15:52:37,1,ccc,4,2024-06-05 15:52:42,11.54
2024-06-05 15:52:38,1,ccc,8,2024-06-05 15:52:42,11.54
2024-06-05 15:52:40,1,aaa,1,2024-06-05 15:52:42,11.54
2024-06-05 15:52:41,1,bbb,8,2024-06-05 15:52:42,11.54
2024-06-05 15:52:43,3,ccc,3,2024-06-05 15:52:39,10.58
2024-06-05 15:52:43,3,ccc,3,2024-06-05 15:52:40,9.63
2024-06-05 15:52:38,1,ccc,8,2024-06-05 15:52:43,19.12
2024-06-05 15:52:40,1,aaa,1,2024-06-05 15:52:43,19.12
2024-06-05 15:52:41,1,bbb,8,2024-06-05 15:52:43,19.12
2024-06-05 15:52:44,1,bbb,8,2024-06-05 15:52:42,11.54
2024-06-05 15:52:44,1,bbb,8,2024-06-05 15:52:43,19.12
2024-06-05 15:52:39,3,bbb,7,2024-06-05 15:52:44,10.16
2024-06-05 15:52:43,3,ccc,3,2024-06-05 15:52:44,10.16
2024-06-05 15:52:45,1,bbb,4,2024-06-05 15:52:42,11.54
2024-06-05 15:52:45,1,bbb,4,2024-06-05 15:52:43,19.12
2024-06-05 15:52:43,3,ccc,3,2024-06-05 15:52:45,13.61
2024-06-05 15:52:46,3,bbb,8,2024-06-05 15:52:44,10.16
2024-06-05 15:52:46,3,bbb,8,2024-06-05 15:52:45,13.61
2024-06-05 15:52:48,1,aaa,4,2024-06-05 15:52:43,19.12
2024-06-05 15:52:43,3,ccc,3,2024-06-05 15:52:46,9.84
2024-06-05 15:52:46,3,bbb,8,2024-06-05 15:52:46,9.84
2024-06-05 15:52:43,3,ccc,3,2024-06-05 15:52:47,12.17
2024-06-05 15:52:46,3,bbb,8,2024-06-05 15:52:47,12.17
2024-06-05 15:52:43,3,ccc,3,2024-06-05 15:52:48,12.87
2024-06-05 15:52:46,3,bbb,8,2024-06-05 15:52:48,12.87
2024-06-05 15:52:47,2,bbb,2,2024-06-05 15:52:49,16.6
2024-06-05 15:52:47,2,bbb,2,2024-06-05 15:52:50,17.7
2024-06-05 15:52:47,2,bbb,2,2024-06-05 15:52:51,21.16
2024-06-05 15:52:48,1,aaa,4,2024-06-05 15:52:52,12.27
2024-06-05 15:52:48,1,aaa,4,2024-06-05 15:52:53,21.89
2024-06-05 15:52:49,1,bbb,3,2024-06-05 15:52:52,12.27
2024-06-05 15:52:49,1,bbb,3,2024-06-05 15:52:53,21.89
2024-06-05 15:52:50,1,bbb,7,2024-06-05 15:52:52,12.27
2024-06-05 15:52:50,1,bbb,7,2024-06-05 15:52:53,21.89
2024-06-05 15:52:50,1,bbb,7,2024-06-05 15:52:55,13.61
2024-06-05 15:52:51,2,ccc,6,2024-06-05 15:52:49,16.6
2024-06-05 15:52:51,2,ccc,6,2024-06-05 15:52:50,17.7
2024-06-05 15:52:51,2,ccc,6,2024-06-05 15:52:51,21.16
2024-06-05 15:52:51,2,ccc,6,2024-06-05 15:52:54,24.88
2024-06-05 15:52:52,2,bbb,2,2024-06-05 15:52:49,16.6
2024-06-05 15:52:52,2,bbb,2,2024-06-05 15:52:50,17.7
2024-06-05 15:52:52,2,bbb,2,2024-06-05 15:52:51,21.16
2024-06-05 15:52:52,2,bbb,2,2024-06-05 15:52:54,24.88
2024-06-05 15:52:52,2,bbb,2,2024-06-05 15:52:57,17.13
2024-06-05 15:52:53,1,aaa,7,2024-06-05 15:52:52,12.27
2024-06-05 15:52:53,1,aaa,7,2024-06-05 15:52:53,21.89
2024-06-05 15:52:53,1,aaa,7,2024-06-05 15:52:55,13.61
2024-06-05 15:52:53,1,aaa,7,2024-06-05 15:52:56,13.29
2024-06-05 15:52:54,1,ccc,7,2024-06-05 15:52:52,12.27
2024-06-05 15:52:54,1,ccc,7,2024-06-05 15:52:53,21.89
2024-06-05 15:52:54,1,ccc,7,2024-06-05 15:52:55,13.61
2024-06-05 15:52:54,1,ccc,7,2024-06-05 15:52:56,13.29
2024-06-05 15:52:54,1,ccc,7,2024-06-05 15:52:59,14.48
2024-06-05 15:52:55,2,aaa,7,2024-06-05 15:52:50,17.7
2024-06-05 15:52:55,2,aaa,7,2024-06-05 15:52:51,21.16
2024-06-05 15:52:55,2,aaa,7,2024-06-05 15:52:54,24.88
2024-06-05 15:52:55,2,aaa,7,2024-06-05 15:52:57,17.13
2024-06-05 15:52:56,3,aaa,8,2024-06-05 15:52:58,15.75
2024-06-05 15:52:57,1,bbb,6,2024-06-05 15:52:52,12.27
2024-06-05 15:52:57,1,bbb,6,2024-06-05 15:52:53,21.89
2024-06-05 15:52:57,1,bbb,6,2024-06-05 15:52:55,13.61
2024-06-05 15:52:57,1,bbb,6,2024-06-05 15:52:56,13.29
2024-06-05 15:52:57,1,bbb,6,2024-06-05 15:52:59,14.48
2024-06-05 15:52:57,1,bbb,6,2024-06-05 15:53,19.18
2024-06-05 15:52:58,2,ccc,4,2024-06-05 15:52:54,24.88
2024-06-05 15:52:58,2,ccc,4,2024-06-05 15:52:57,17.13
2024-06-05 15:52:58,2,ccc,4,2024-06-05 15:53:01,10.55
2024-06-05 15:52:58,2,ccc,4,2024-06-05 15:53:02,17.2
2024-06-05 15:52:59,2,bbb,7,2024-06-05 15:52:54,24.88
2024-06-05 15:52:59,2,bbb,7,2024-06-05 15:52:57,17.13
2024-06-05 15:52:59,2,bbb,7,2024-06-05 15:53:01,10.55
2024-06-05 15:52:59,2,bbb,7,2024-06-05 15:53:02,17.2
2024-06-05 15:53,2,aaa,3,2024-06-05 15:52:57,17.13
2024-06-05 15:53,2,aaa,3,2024-06-05 15:53:01,10.55
2024-06-05 15:53,2,aaa,3,2024-06-05 15:53:02,17.2
2024-06-05 15:53:01,1,ccc,3,2024-06-05 15:52:56,13.29
2024-06-05 15:53:01,1,ccc,3,2024-06-05 15:52:59,14.48
2024-06-05 15:53:01,1,ccc,3,2024-06-05 15:53,19.18
2024-06-05 15:53:01,1,ccc,3,2024-06-05 15:53:03,9.45
2024-06-05 15:53:02,1,bbb,5,2024-06-05 15:52:59,14.48
2024-06-05 15:53:02,1,bbb,5,2024-06-05 15:53,19.18
2024-06-05 15:53:02,1,bbb,5,2024-06-05 15:53:03,9.45
2024-06-05 15:53:03,1,bbb,3,2024-06-05 15:52:59,14.48
2024-06-05 15:53:03,1,bbb,3,2024-06-05 15:53,19.18
2024-06-05 15:53:03,1,bbb,3,2024-06-05 15:53:03,9.45
2024-06-05 15:53:04,3,bbb,6,2024-06-05 15:53:04,16.06
2024-06-05 15:53:04,3,bbb,6,2024-06-05 15:53:05,20.94
2024-06-05 15:53:04,3,bbb,6,2024-06-05 15:53:06,12.2
2024-06-05 15:53:04,3,bbb,6,2024-06-05 15:53:09,14.08
2024-06-05 15:53:05,1,aaa,6,2024-06-05 15:53,19.18
2024-06-05 15:53:05,1,aaa,6,2024-06-05 15:53:03,9.45
2024-06-05 15:53:06,3,bbb,8,2024-06-05 15:53:04,16.06
2024-06-05 15:53:06,3,bbb,8,2024-06-05 15:53:05,20.94
2024-06-05 15:53:06,3,bbb,8,2024-06-05 15:53:06,12.2
2024-06-05 15:53:06,3,bbb,8,2024-06-05 15:53:09,14.08
2024-06-05 15:53:07,3,aaa,2,2024-06-05 15:53:04,16.06
2024-06-05 15:53:07,3,aaa,2,2024-06-05 15:53:05,20.94
2024-06-05 15:53:07,3,aaa,2,2024-06-05 15:53:06,12.2
2024-06-05 15:53:07,3,aaa,2,2024-06-05 15:53:09,14.08
2024-06-05 15:53:08,3,ccc,5,2024-06-05 15:53:04,16.06
2024-06-05 15:53:08,3,ccc,5,2024-06-05 15:53:05,20.94
2024-06-05 15:53:08,3,ccc,5,2024-06-05 15:53:06,12.2
2024-06-05 15:53:08,3,ccc,5,2024-06-05 15:53:09,14.08
2024-06-05 15:53:09,2,bbb,6,2024-06-05 15:53:07,17.41
2024-06-05 15:53:09,2,bbb,6,2024-06-05 15:53:08,15.09
